activityName,shopProvince,date,finalRanking,playerName,hero,TTS_code
【城市挑战赛】成都站-8.8,四川省,2026-08-08,87,X,黛安娜 皎月女神,UNL-197-1 UNL-079-1 OGN-199-1 OGN-199-1 OGN-199-1 OGN-103-1 OGN-103-1 OGN-103-1 SFD-140-1 SFD-140-1 UNL-150-1 UNL-150-1 SFD-146-1 UNL-143-1 UNL-080-1 UNL-080-1 UNL-080-1 OGN-183-1 OGN-183-1 OGN-183-1 OGN-169-1 OGN-169-1 OGN-095-1 OGN-095-1 OGN-095-1 SFD-136-1 OGN-173-1 OGN-173-1 SFD-070-1 UNL-063-1 UNL-198-1 UNL-198-1 UNL-128-1 UNL-128-1 UNL-128-1 OGN-179-1 OGN-179-1 VEN-058-1 VEN-058-1 OGN-087-1 OGN-104-1 OGN-289-1 UNL-205-1 SFD-216-1 OGN-089-1 OGN-089-1 OGN-089-1 OGN-089-1 OGN-089-1 OGN-166-1 OGN-166-1 OGN-166-1 OGN-166-1 OGN-166-1 OGN-166-1 OGN-166-1 OGN-169-1 UNL-070-1 UNL-070-1 OGN-105-1 OGN-109-1 UNL-147-1 SFD-136-1 UNL-078-1 VEN-106-1 VEN-106-1
【城市挑战赛】成都站-8.8,四川省,2026-08-08,88,信仰.🐺大卫戴男孩,易 无极剑圣,OGS-019-1 UNL-113-1 UNL-120-1 UNL-120-1 UNL-120-1 SFD-057-1 SFD-057-1 SFD-036-1 SFD-036-1 SFD-036-1 UNL-053-1 UNL-053-1 UNL-053-1 OGN-132-1 OGN-132-1 OGN-132-1 OGN-136-1 SFD-105-1 SFD-105-1 VEN-083-1 VEN-083-1 OGN-058-1 OGN-058-1 OGN-058-1 OGN-045-1 OGN-045-1 OGN-045-1 OGN-046-1 OGN-046-1 OGN-077-1 OGN-077-1 UNL-192-1 OGN-156-1 OGN-156-1 OGN-043-1 OGN-043-1 OGN-043-1 SFD-097-1 SFD-097-1 SFD-097-1 OGN-154-1 UNL-215-1 SFD-217-1 SFD-207-1 VEN-R02-1 VEN-R02-1 VEN-R02-1 VEN-R02-1 VEN-R02-1 VEN-R04-1 VEN-R04-1 VEN-R04-1 VEN-R04-1 VEN-R04-1 VEN-R04-1 VEN-R04-1 SFD-109-1 SFD-109-1 SFD-032-1 SFD-032-1 SFD-045-1 SFD-051-1 SFD-051-1 SFD-115-1 SFD-105-1 VEN-085-1
【城市挑战赛】成都站-8.8,四川省,2026-08-08,89,Lemon,蕾欧娜 曙光女神,OGN-306-1 VEN-184-1 OGN-045-1 OGN-045-1 OGN-045-1 OGN-262-1 OGN-262-1 UNL-053-1 UNL-053-1 UNL-053-1 UNL-042-1 UNL-042-1 UNL-042-1 UNL-049-1 UNL-049-1 VEN-135-1 VEN-135-1 VEN-135-1 UNL-176-1 UNL-176-1 UNL-176-1 OGN-079-1 VEN-024-1 VEN-024-1 VEN-028-1 VEN-028-1 UNL-060-1 SFD-036-1 SFD-036-1 SFD-036-1 VEN-031-1 SFD-043-1 OGN-058-1 OGN-058-1 OGN-058-1 OGN-207-1 OGN-207-1 OGN-224-1 OGN-077-1 OGN-077-1 OGN-077-1 OGN-282-1 VEN-158-1 SFD-218-1 SFD-R02-1 SFD-R02-1 SFD-R02-1 SFD-R02-1 SFD-R02-1 SFD-R02-1 SFD-R06-1 SFD-R06-1 SFD-R06-1 SFD-R06-1 SFD-R06-1 SFD-R06-1 VEN-040-1 VEN-040-1 VEN-127-1 VEN-127-1 SFD-032-1 SFD-032-1 OGN-244-1 VEN-039-1 UNL-169-1 SFD-045-1
【城市挑战赛】成都站-8.8,四川省,2026-08-08,90,六六,薇古丝 愁云使者,UNL-232-1 UNL-150-1 UNL-036-1 UNL-036-1 UNL-053-1 UNL-053-1 VEN-043-1 VEN-104-1 VEN-104-1 VEN-099-1 VEN-099-1 VEN-099-1 VEN-114-1 VEN-114-1 VEN-114-1 VEN-035-1 VEN-035-1 UNL-128-1 UNL-128-1 SFD-145-1 SFD-145-1 OGN-045-1 OGN-045-1 OGN-045-1 OGN-043-1 OGN-043-1 OGN-058-1 OGN-058-1 OGN-058-1 OGN-077-1 OGN-077-1 SFD-133-1 SFD-133-1 SFD-140-1 SFD-140-1 OGN-183-1 OGN-183-1 OGN-173-1 SFD-045-1 VEN-106-1 VEN-106-1 OGN-279-1 SFD-212-1 OGN-288-1 UNL-R02-1 UNL-R02-1 UNL-R02-1 UNL-R02-1 UNL-R02-1 UNL-R02-1 UNL-R05-1 UNL-R05-1 UNL-R05-1 UNL-R05-1 UNL-R05-1 UNL-R05-1 UNL-145-1 VEN-102-1 UNL-131-1 UNL-131-1 UNL-042-1 OGN-192-1 VEN-040-1 VEN-040-1 SFD-032-1 OGN-169-1
【城市挑战赛】成都站-8.8,四川省,2026-08-08,91,BribeV,凯南 狂暴之心,VEN-155-1 VEN-113-1 VEN-100-1 VEN-135-1 VEN-135-1 VEN-156-1 VEN-156-1 VEN-156-1 UNL-128-1 UNL-128-1 UNL-131-1 UNL-176-1 SFD-130-1 SFD-130-1 SFD-140-1 SFD-140-1 SFD-150-1 SFD-150-1 OGN-173-1 OGN-173-1 OGN-173-1 OGN-183-1 OGN-183-1 OGN-185-1 OGN-185-1 OGN-195-1 OGN-195-1 OGN-195-1 OGN-204-1 OGN-204-1 OGN-204-1 OGN-213-1 OGN-213-1 UNL-150-1 UNL-150-1 VEN-103-1 SFD-145-1 UNL-153-1 UNL-153-1 OGN-201-1 OGN-209-1 SFD-212-1 SFD-221-1 OGN-298-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R06-1 VEN-R06-1 VEN-R06-1 VEN-R06-1 SFD-136-1 OGN-212-1 OGN-212-1 OGN-224-1 OGN-224-1 OGN-244-1 VEN-100-1 UNL-176-1 OGN-209-1 UNL-170-1
【城市挑战赛】成都站-8.8,四川省,2026-08-08,92,EAArrow,卢锡安 圣枪游侠,SFD-183-1 SFD-113-1 UNL-019-1 UNL-022-1 UNL-022-1 UNL-097-1 UNL-097-1 UNL-106-1 UNL-106-1 UNL-112-1 UNL-112-1 UNL-112-1 SFD-007-1 SFD-007-1 SFD-022-1 SFD-022-1 SFD-030-1 SFD-030-1 SFD-097-1 SFD-097-1 SFD-105-1 SFD-105-1 SFD-105-1 SFD-115-1 SFD-115-1 SFD-115-1 SFD-118-1 SFD-118-1 SFD-184-1 SFD-184-1 SFD-184-1 OGN-128-1 OGN-128-1 OGN-129-1 OGN-129-1 OGN-132-1 OGN-132-1 OGN-155-1 OGN-155-1 OGN-156-1 OGN-156-1 SFD-208-1 SFD-218-1 OGN-291-1 UNL-R01-1 UNL-R04-1 SFD-R01-1 SFD-R01-1 SFD-R01-1 SFD-R04-1 SFD-R04-1 SFD-R04-1 SFD-R04-1 SFD-R04-1 SFD-R04-1 OGN-007-1 VEN-012-1 VEN-012-1 UNL-019-1 UNL-029-1 SFD-003-1 SFD-021-1 SFD-109-1 SFD-109-1 OGN-026-1 OGN-026-1
【城市挑战赛】成都站-8.8,四川省,2026-08-08,93,幻灵卡域·云生,卡兹克 虚空掠夺者,UNL-201-1 UNL-143-1 UNL-127-1 UNL-127-1 UNL-127-1 UNL-136-1 UNL-092-1 UNL-092-1 UNL-094-1 UNL-094-1 OGN-132-1 OGN-132-1 OGN-132-1 OGN-159-1 OGN-159-1 OGN-159-1 OGN-133-1 OGN-133-1 OGN-133-1 OGN-173-1 OGN-173-1 UNL-097-1 UNL-097-1 UNL-097-1 UNL-107-1 UNL-095-1 UNL-095-1 UNL-095-1 OGN-129-1 OGN-129-1 OGN-183-1 OGN-183-1 SFD-110-1 VEN-100-1 VEN-102-1 SFD-110-1 SFD-110-1 OGN-199-1 UNL-202-1 UNL-202-1 UNL-128-1 OGN-282-1 UNL-212-1 OGN-291-1 UNL-R04-1 UNL-R04-1 UNL-R04-1 UNL-R04-1 UNL-R04-1 UNL-R04-1 UNL-R05-1 UNL-R05-1 UNL-R05-1 UNL-R05-1 UNL-R05-1 UNL-R05-1 UNL-103-1 VEN-085-1 SFD-136-1 UNL-131-1 SFD-135-1 VEN-102-1 VEN-102-1 VEN-100-1 OGN-172-1 SFD-097-1
【城市挑战赛】成都站-8.8,四川省,2026-08-08,94,VB.诗君,卡莎 虚空之女,OGN-299-1 OGN-039-1 OGN-096-1 OGN-096-1 OGN-096-1 OGN-103-1 OGN-103-1 OGN-103-1 SFD-069-1 SFD-069-1 UNL-079-1 UNL-079-1 UNL-079-1 OGN-026-1 OGN-026-1 OGN-026-1 OGN-116-1 OGN-116-1 OGN-095-1 OGN-095-1 OGN-095-1 OGN-009-1 OGN-009-1 OGN-009-1 OGN-029-1 OGN-029-1 OGN-029-1 OGN-104-1 OGN-104-1 OGN-105-1 OGN-105-1 OGN-114-1 OGN-114-1 OGN-122-1 OGN-122-1 VEN-066-1 VEN-066-1 VEN-066-1 SFD-080-1 OGN-004-1 UNL-063-1 UNL-210-1 SFD-216-1 UNL-212-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R03-1 VEN-R03-1 VEN-R03-1 VEN-R03-1 VEN-R03-1 VEN-R03-1 VEN-003-1 VEN-003-1 VEN-003-1 SFD-021-1 SFD-021-1 SFD-021-1 SFD-080-1 OGN-004-1 VEN-069-1 OGN-123-1
【城市挑战赛】成都站-8.8,四川省,2026-08-08,95,卦皮,德莱文 荣耀行刑官,SFD-185-1 OGN-028-1 SFD-128-1 SFD-130-1 SFD-130-1 SFD-130-1 OGN-199-1 OGN-199-1 OGN-012-1 OGN-012-1 OGN-012-1 OGN-039-1 OGN-039-1 OGN-027-1 OGN-026-1 OGN-026-1 SFD-186-1 SFD-186-1 SFD-186-1 OGN-183-1 OGN-183-1 OGN-183-1 OGN-172-1 OGN-173-1 OGN-173-1 OGN-029-1 OGN-029-1 SFD-145-1 UNL-150-1 UNL-150-1 SFD-007-1 SFD-021-1 SFD-021-1 VEN-115-1 UNL-022-1 VEN-012-1 UNL-128-1 UNL-128-1 SFD-140-1 VEN-003-1 UNL-142-1 OGN-289-1 SFD-220-1 UNL-210-1 OGN-007-1 OGN-007-1 OGN-007-1 OGN-007-1 OGN-007-1 OGN-007-1 OGN-166-1 OGN-166-1 OGN-166-1 OGN-166-1 OGN-166-1 OGN-166-1 SFD-021-1 SFD-001-1 VEN-102-1 VEN-102-1 VEN-106-1 SFD-136-1 UNL-131-1 SFD-139-1 SFD-145-1 OGN-172-1
【城市挑战赛】成都站-8.8,四川省,2026-08-08,96,東晓雨🌧️,凯南 狂暴之心,VEN-155-1 VEN-113-1 SFD-140-1 SFD-140-1 VEN-128-1 VEN-128-1 VEN-128-1 VEN-156-1 VEN-156-1 VEN-156-1 OGN-245-1 OGN-245-1 OGN-245-1 OGN-183-1 OGN-183-1 OGN-183-1 UNL-128-1 OGN-209-1 OGN-209-1 OGN-209-1 OGN-173-1 OGN-213-1 OGN-213-1 OGN-213-1 VEN-100-1 VEN-100-1 VEN-100-1 VEN-116-1 VEN-116-1 OGN-221-1 UNL-164-1 UNL-164-1 UNL-164-1 SFD-145-1 VEN-104-1 VEN-104-1 VEN-104-1 OGN-218-1 OGN-218-1 OGN-218-1 OGN-233-1 VEN-165-1 SFD-212-1 OGN-298-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R06-1 VEN-R06-1 VEN-R06-1 VEN-R06-1 VEN-R06-1 VEN-R06-1 VEN-127-1 VEN-127-1 SFD-136-1 SFD-136-1 OGN-212-1 OGN-212-1 OGN-224-1 OGN-224-1 OGN-224-1 UNL-131-1
【城市挑战赛】成都站-8.8,四川省,2026-08-08,97,老王,易 无极剑圣,OGS-019-1 UNL-113-1 OGN-058-1 OGN-058-1 OGN-058-1 OGN-077-1 OGN-077-1 OGN-077-1 SFD-036-1 SFD-036-1 SFD-036-1 OGN-045-1 OGN-045-1 OGN-045-1 OGN-046-1 OGN-046-1 OGN-043-1 OGN-043-1 OGN-043-1 UNL-120-1 UNL-120-1 UNL-120-1 UNL-053-1 UNL-053-1 UNL-053-1 UNL-060-1 OGN-132-1 OGN-132-1 OGN-075-1 OGN-075-1 SFD-097-1 SFD-097-1 SFD-097-1 OGN-156-1 OGN-156-1 VEN-044-1 VEN-083-1 VEN-083-1 VEN-039-1 SFD-045-1 VEN-031-1 OGN-295-1 SFD-207-1 SFD-217-1 OGN-042-1 OGN-042-1 OGN-042-1 OGN-042-1 OGN-042-1 OGN-042-1 OGN-126-1 OGN-126-1 OGN-126-1 OGN-126-1 OGN-126-1 OGN-126-1 OGN-156-1 VEN-040-1 VEN-083-1 VEN-085-1 SFD-045-1 UNL-042-1 UNL-042-1 UNL-060-1 OGN-132-1 VEN-031-1
【城市挑战赛】成都站-8.8,四川省,2026-08-08,98,鲸鱼,卢锡安 圣枪游侠,SFD-183-1 SFD-113-1 SFD-113-1 VEN-074-1 VEN-074-1 VEN-083-1 SFD-001-1 SFD-001-1 SFD-003-1 SFD-009-1 SFD-009-1 SFD-011-1 SFD-011-1 SFD-021-1 SFD-023-1 SFD-023-1 SFD-024-1 SFD-095-1 SFD-095-1 SFD-095-1 SFD-097-1 SFD-097-1 SFD-099-1 SFD-099-1 SFD-102-1 SFD-102-1 SFD-102-1 SFD-105-1 SFD-105-1 SFD-105-1 SFD-184-1 SFD-184-1 SFD-184-1 OGN-004-1 OGN-012-1 OGN-012-1 OGN-128-1 OGN-128-1 OGN-132-1 OGN-132-1 OGN-132-1 SFD-208-1 VEN-160-1 SFD-218-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R04-1 VEN-R04-1 VEN-R04-1 VEN-R04-1 VEN-R04-1 VEN-R04-1 VEN-R04-1
【城市挑战赛】成都站-8.8,四川省,2026-08-08,99,vb.急急急,阿兹尔 沙漠皇帝,SFD-197-1 SFD-177-1 SFD-163-1 OGN-045-1 OGN-045-1 OGN-045-1 OGN-058-1 OGN-058-1 OGN-058-1 OGN-209-1 OGN-209-1 SFD-033-1 SFD-033-1 SFD-033-1 SFD-042-1 SFD-042-1 SFD-042-1 SFD-153-1 SFD-153-1 SFD-153-1 SFD-161-1 SFD-161-1 SFD-161-1 OGN-213-1 OGN-213-1 OGN-213-1 SFD-198-1 SFD-198-1 SFD-198-1 UNL-165-1 UNL-173-1 UNL-173-1 OGN-043-1 SFD-154-1 SFD-154-1 UNL-176-1 UNL-042-1 SFD-167-1 VEN-027-1 VEN-027-1 SFD-031-1 SFD-213-1 SFD-210-1 OGN-294-1 SFD-R02-1 SFD-R02-1 SFD-R02-1 SFD-R02-1 OGN-042-1 OGN-042-1 OGN-214-1 OGN-214-1 OGN-214-1 OGN-214-1 OGN-214-1 SFD-R06-1 OGN-224-1 OGN-224-1 OGN-224-1 OGN-043-1 UNL-169-1 UNL-169-1 VEN-039-1 SFD-045-1 SFD-045-1 UNL-176-1
【城市挑战赛】成都站-8.8,四川省,2026-08-08,100,假日心,慎 暮光之眼,VEN-147-1 VEN-042-1 VEN-024-1 VEN-024-1 VEN-024-1 VEN-028-1 VEN-028-1 VEN-028-1 VEN-034-1 VEN-117-1 VEN-117-1 VEN-117-1 VEN-126-1 VEN-126-1 VEN-135-1 VEN-135-1 VEN-148-1 VEN-148-1 VEN-148-1 UNL-060-1 UNL-176-1 UNL-176-1 UNL-176-1 SFD-043-1 SFD-043-1 SFD-045-1 SFD-163-1 OGN-043-1 OGN-043-1 OGN-043-1 OGN-045-1 OGN-045-1 OGN-045-1 OGN-058-1 OGN-058-1 OGN-058-1 OGN-209-1 OGN-213-1 OGN-213-1 OGN-241-1 SFD-159-1 VEN-159-1 OGN-295-1 OGN-279-1 VEN-R02-1 VEN-R02-1 VEN-R02-1 VEN-R02-1 VEN-R02-1 VEN-R02-1 VEN-R02-1 VEN-R02-1 SFD-R06-1 VEN-R06-1 VEN-R06-1 VEN-R06-1 UNL-060-1 OGN-075-1 OGN-075-1 OGN-073-1 OGN-077-1 SFD-163-1 OGN-224-1 VEN-034-1 VEN-126-1 OGN-209-1
【城市挑战赛】成都站-8.8,四川省,2026-08-08,101,Nine.,兰博 机械公敌,SFD-240-1 SFD-026-1 SFD-026-1 SFD-089-1 SFD-076-1 SFD-076-1 SFD-076-1 SFD-073-1 SFD-073-1 SFD-073-1 SFD-064-1 SFD-064-1 VEN-058-1 VEN-058-1 VEN-058-1 VEN-064-1 SFD-072-1 SFD-072-1 SFD-021-1 SFD-021-1 SFD-062-1 SFD-062-1 SFD-062-1 SFD-182-1 SFD-182-1 OGN-116-1 OGN-116-1 OGN-083-1 OGN-083-1 SFD-069-1 SFD-069-1 OGN-029-1 SFD-022-1 VEN-054-1 VEN-054-1 OGN-093-1 OGN-093-1 OGN-026-1 VEN-066-1 VEN-065-1 SFD-085-1 SFD-216-1 OGN-280-1 SFD-217-1 VEN-R03-1 VEN-R03-1 VEN-R03-1 VEN-R03-1 VEN-R03-1 VEN-R03-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-003-1 VEN-003-1 OGN-029-1 OGN-029-1 VEN-015-1 VEN-015-1 OGN-104-1 OGN-104-1 OGN-123-1 VEN-066-1
【城市挑战赛】成都站-8.8,四川省,2026-08-08,102,不凡·你糊涂呀,卡莎 虚空之女,OGN-247-1 OGN-039-1 VEN-012-1 VEN-066-1 VEN-066-1 VEN-066-1 SFD-021-1 SFD-021-1 SFD-069-1 SFD-069-1 OGN-009-1 OGN-009-1 OGN-009-1 OGN-012-1 OGN-012-1 OGN-012-1 OGN-022-1 OGN-026-1 OGN-026-1 OGN-026-1 OGN-029-1 OGN-029-1 OGN-029-1 OGN-095-1 OGN-095-1 OGN-095-1 OGN-096-1 OGN-096-1 OGN-103-1 OGN-103-1 OGN-104-1 OGN-114-1 OGN-114-1 OGN-114-1 OGN-116-1 OGN-116-1 OGN-116-1 OGN-122-1 OGN-122-1 OGN-087-1 OGN-087-1 UNL-212-1 SFD-216-1 OGN-296-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R03-1 VEN-R03-1 VEN-R03-1 VEN-R03-1 VEN-R03-1 VEN-003-1 VEN-003-1 VEN-061-1 VEN-061-1 SFD-080-1 SFD-080-1 OGN-004-1 OGN-004-1 OGN-105-1 OGN-105-1
【城市挑战赛】成都站-8.8,四川省,2026-08-08,103,星游·竖直凌空,易 无极剑圣,OGS-019-1 UNL-113-1 VEN-038-1 VEN-074-1 VEN-074-1 VEN-083-1 UNL-042-1 UNL-053-1 UNL-053-1 UNL-103-1 UNL-106-1 SFD-036-1 SFD-036-1 SFD-097-1 SFD-097-1 SFD-097-1 SFD-105-1 SFD-105-1 SFD-109-1 OGN-043-1 OGN-043-1 OGN-043-1 OGN-045-1 OGN-045-1 OGN-045-1 OGN-046-1 OGN-058-1 OGN-058-1 OGN-058-1 OGN-077-1 OGN-077-1 OGN-132-1 OGN-132-1 OGN-136-1 OGN-136-1 OGN-156-1 OGN-156-1 UNL-120-1 UNL-120-1 UNL-120-1 OGN-082-1 UNL-215-1 SFD-207-1 OGN-295-1 VEN-R02-1 VEN-R02-1 VEN-R02-1 VEN-R02-1 VEN-R02-1 VEN-R04-1 VEN-R04-1 VEN-R04-1 VEN-R04-1 VEN-R04-1 VEN-R04-1 VEN-R04-1 VEN-085-1 VEN-085-1 UNL-103-1 SFD-032-1 SFD-057-1 SFD-057-1 SFD-110-1 UNL-118-1 UNL-118-1 VEN-031-1
【城市挑战赛】成都站-8.8,四川省,2026-08-08,104,Evan,阿卡丽 离群之刺,VEN-139-1 VEN-038-1 SFD-048-1 SFD-048-1 SFD-048-1 OGN-012-1 OGN-012-1 OGN-012-1 UNL-053-1 UNL-053-1 UNL-053-1 VEN-012-1 VEN-012-1 VEN-034-1 VEN-031-1 VEN-031-1 UNL-042-1 OGN-029-1 OGN-029-1 OGN-058-1 OGN-058-1 OGN-058-1 VEN-011-1 VEN-011-1 SFD-051-1 SFD-051-1 OGN-077-1 OGN-077-1 VEN-140-1 VEN-140-1 VEN-140-1 SFD-023-1 OGN-043-1 OGN-043-1 OGN-045-1 OGN-045-1 OGN-045-1 OGN-046-1 OGN-046-1 UNL-022-1 UNL-022-1 VEN-163-1 OGN-298-1 UNL-217-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R02-1 VEN-R02-1 VEN-R02-1 VEN-R02-1 VEN-R02-1 VEN-R02-1 VEN-003-1 VEN-003-1 VEN-015-1 VEN-015-1 VEN-039-1 VEN-039-1 SFD-001-1 SFD-021-1 SFD-021-1 VEN-021-1
【城市挑战赛】成都站-8.8,四川省,2026-08-08,105,Night night. ,阿卡丽 离群之刺,VEN-189-1 VEN-038-1 UNL-022-1 UNL-022-1 UNL-022-1 VEN-028-1 VEN-028-1 VEN-028-1 UNL-053-1 UNL-053-1 SFD-036-1 SFD-036-1 SFD-036-1 OGN-012-1 VEN-012-1 VEN-012-1 VEN-031-1 SFD-003-1 OGN-004-1 OGN-004-1 OGN-029-1 OGN-029-1 OGN-045-1 OGN-045-1 OGN-045-1 OGN-058-1 OGN-058-1 OGN-058-1 VEN-140-1 VEN-140-1 VEN-140-1 VEN-020-1 VEN-020-1 OGN-039-1 OGN-039-1 OGN-039-1 OGN-043-1 OGN-043-1 VEN-011-1 SFD-051-1 OGN-077-1 SFD-209-1 SFD-218-1 UNL-217-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R02-1 VEN-R02-1 VEN-R02-1 VEN-R02-1 VEN-R02-1 VEN-R02-1 VEN-021-1 SFD-021-1 VEN-040-1 VEN-039-1 VEN-039-1 VEN-031-1 OGN-028-1 SFD-048-1 VEN-003-1 VEN-003-1
【城市挑战赛】成都站-8.8,四川省,2026-08-08,106,橘子不沾酱,派克 血港鬼影,UNL-228*-1 UNL-028-1 VEN-012-1 VEN-012-1 VEN-012-1 UNL-128-1 UNL-128-1 OGN-024-1 OGN-024-1 OGN-024-1 OGN-029-1 OGN-029-1 OGN-029-1 OGN-183-1 OGN-183-1 SFD-145-1 OGN-004-1 OGN-004-1 UNL-002-1 UNL-002-1 UNL-002-1 UNL-121-1 UNL-121-1 UNL-121-1 SFD-130-1 SFD-130-1 SFD-130-1 OGN-192-1 OGN-192-1 OGN-199-1 OGN-199-1 UNL-143-1 UNL-143-1 SFD-149-1 OGN-039-1 OGN-039-1 SFD-140-1 SFD-140-1 VEN-104-1 VEN-104-1 VEN-102-1 UNL-214-1 UNL-210-1 OGN-296-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R01-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 VEN-R05-1 OGN-026-1 VEN-003-1 VEN-003-1 SFD-025-1 SFD-025-1 SFD-147-1 SFD-147-1 SFD-145-1 VEN-102-1 UNL-132-1
【城市挑战赛】成都站-8.8,四川省,2026-08-08,107,树懒.小枭,蕾欧娜 曙光女神,OGN-306-1 OGN-079-1 OGN-045-1 OGN-045-1 OGN-045-1 UNL-176-1 UNL-176-1 UNL-176-1 UNL-042-1 UNL-042-1 OGN-058-1 OGN-058-1 OGN-058-1 VEN-135-1 VEN-135-1 VEN-135-1 OGN-207-1 OGN-207-1 OGN-213-1 OGN-213-1 OGN-043-1 OGN-043-1 OGN-043-1 OGN-262-1 OGN-262-1 VEN-038-1 VEN-038-1 VEN-038-1 OGN-232-1 OGN-232-1 OGN-232-1 SFD-036-1 SFD-036-1 SFD-036-1 OGN-077-1 OGN-077-1 SFD-043-1 SFD-043-1 OGN-212-1 OGN-212-1 SFD-040-1 SFD-218-1 OGN-282-1 OGN-295-1 VEN-R02-1 VEN-R02-1 VEN-R02-1 VEN-R02-1 VEN-R02-1 VEN-R02-1 VEN-R06-1 VEN-R06-1 VEN-R06-1 VEN-R06-1 VEN-R06-1 VEN-R06-1 OGN-224-1 OGN-224-1 SFD-045-1 SFD-045-1 OGN-229-1 OGN-229-1 VEN-031-1 VEN-031-1 VEN-040-1 VEN-040-1
【城市挑战赛】成都站-8.8,四川省,2026-08-08,108,友友@鬼鬼,易 无极剑圣,OGS-019-1 UNL-113-1 UNL-120-1 UNL-120-1 UNL-120-1 SFD-109-1 SFD-109-1 UNL-053-1 UNL-053-1 UNL-053-1 SFD-036-1 SFD-036-1 SFD-036-1 OGN-075-1 OGN-075-1 OGN-082-1 OGN-082-1 OGN-132-1 OGN-132-1 SFD-105-1 SFD-105-1 VEN-083-1 VEN-083-1 UNL-042-1 SFD-097-1 SFD-097-1 SFD-097-1 OGN-045-1 OGN-045-1 OGN-045-1 OGN-043-1 OGN-043-1 OGN-043-1 OGN-046-1 OGN-046-1 OGN-058-1 OGN-058-1 OGN-058-1 OGN-077-1 OGN-077-1 OGN-077-1 SFD-207-1 UNL-215-1 OGN-295-1 VEN-R02-1 VEN-R02-1 VEN-R02-1 VEN-R02-1 VEN-R02-1 VEN-R02-1 VEN-R04-1 VEN-R04-1 VEN-R04-1 VEN-R04-1 VEN-R04-1 VEN-R04-1 VEN-040-1 SFD-045-1 SFD-032-1 SFD-032-1 SFD-053-1 SFD-110-1 UNL-042-1 SFD-105-1 SFD-109-1 OGN-156-1
【城市挑战赛】成都站-8.8,四川省,2026-08-08,109,不凡.party,莉莉娅 含羞蓓蕾,UNL-189-1 UNL-082-1 OGN-095-1 OGN-095-1 OGN-095-1 OGN-058-1 OGN-058-1 OGN-058-1 UNL-069-1 UNL-069-1 UNL-069-1 UNL-083-1 UNL-083-1 UNL-083-1 UNL-078-1 UNL-078-1 UNL-078-1 UNL-084-1 UNL-190-1 UNL-190-1 SFD-052-1 SFD-052-1 VEN-038-1 OGN-045-1 OGN-045-1 OGN-045-1 OGN-103-1 OGN-103-1 OGN-103-1 SFD-036-1 SFD-036-1 SFD-036-1 OGN-123-1 OGN-116-1 OGN-116-1 UNL-071-1 SFD-069-1 SFD-069-1 OGN-105-1 OGN-105-1 SFD-080-1 SFD-217-1 UNL-208-1 UNL-209-1 VEN-R03-1 VEN-R03-1 VEN-R03-1 VEN-R03-1 VEN-R03-1 VEN-R03-1 VEN-R03-1 UNL-R02-1 UNL-R02-1 UNL-R02-1 UNL-R02-1 UNL-R02-1 VEN-037-1 VEN-037-1 SFD-032-1 SFD-032-1 VEN-039-1 VEN-061-1 VEN-061-1 SFD-080-1 UNL-084-1 SFD-052-1
